Weight,Date,Steps,Calories,CaloriesOut,CaloriesBMR,CaloriesActivity
177.5,2013-01-01,0.0,,1723.0,1723.0,0.0
176.5,2013-01-02,0.0,,1723.0,1723.0,0.0
177.0,2013-01-03,0.0,,1723.0,1723.0,0.0
177.0,2013-01-04,0.0,,1723.0,1723.0,0.0
176.5,2013-01-05,0.0,,1723.0,1723.0,0.0
178.0,2013-01-06,0.0,,1723.0,1723.0,0.0
175.5,2013-01-07,0.0,,1723.0,1723.0,0.0
175.5,2013-01-08,0.0,,1723.0,1723.0,0.0
176.5,2013-01-09,0.0,,1723.0,1723.0,0.0
176.0,2013-01-10,0.0,,1723.0,1723.0,0.0
177.5,2013-01-11,0.0,,1723.0,1723.0,0.0
178.0,2013-01-12,0.0,,1723.0,1723.0,0.0
176.5,2013-01-13,0.0,,1723.0,1723.0,0.0
178.5,2013-01-14,299.0,,1814.0,1723.0,150.0
177.5,2013-01-15,6608.0,,2526.0,1718.0,1092.0
176.0,2013-01-16,2896.0,,2116.0,1712.0,617.0
176.5,2013-01-17,3303.0,,2134.0,1714.0,625.0
175.5,2013-01-18,2395.0,,2053.0,1709.0,517.0
176.0,2013-01-19,12412.0,,2641.0,1712.0,1226.0
177.0,2013-01-20,6257.0,,2526.0,1716.0,1084.0
177.5,2013-01-21,3722.0,,2201.0,1718.0,723.0
177.5,2013-01-22,3106.0,,2136.0,1718.0,622.0
176.5,2013-01-23,8036.0,,2439.0,1714.0,1007.0
174.5,2013-01-24,5522.0,,2486.0,1705.0,1046.0
174.5,2013-01-25,2383.0,,2029.0,1705.0,499.0
177.5,2013-01-26,5088.0,,2302.0,1718.0,884.0
,2013-01-27,2068.0,,2076.0,1721.0,567.0
177.0,2013-01-28,4698.0,,2356.0,1716.0,855.0
175.5,2013-01-29,2059.0,,1996.0,1709.0,436.0
176.0,2013-01-30,10698.0,,2676.0,1712.0,1228.0
175.5,2013-01-31,19147.0,,3129.0,1713.0,1891.0
176.5,2013-02-01,8206.0,,2530.0,1713.0,1166.0
,2013-02-02,10314.0,,2470.0,1713.0,1009.0
,2013-02-03,4418.0,,2263.0,1713.0,833.0
176.5,2013-02-04,7292.0,,2684.0,1714.0,1290.0
175.0,2013-02-05,3156.0,,2174.0,1714.0,699.0
175.0,2013-02-06,5023.0,,2276.0,1714.0,847.0
176.0,2013-02-07,2506.0,,2060.0,1714.0,532.0
177.0,2013-02-08,3049.0,,2142.0,1714.0,665.0
177.5,2013-02-09,6960.0,,2702.0,1714.0,1542.0
176.5,2013-02-10,4056.0,,2208.0,1714.0,764.0
176.0,2013-02-11,4494.0,,2318.0,1714.0,908.0
176.5,2013-02-12,2592.0,,2067.0,1714.0,533.0
175.5,2013-02-13,4613.0,,2272.0,1714.0,840.0
177.0,2013-02-14,8171.0,,2639.0,1714.0,1367.0
176.0,2013-02-15,10220.0,,2812.0,1714.0,1654.0
,2013-02-16,13572.0,,3123.0,1714.0,2101.0
,2013-02-17,19494.0,,3379.0,1714.0,2420.0
175.5,2013-02-18,5658.0,,2261.0,1714.0,797.0
,2013-02-19,11653.0,,2639.0,1714.0,1283.0
176.5,2013-02-20,9210.0,,2460.0,1714.0,1016.0
177.5,2013-02-21,9830.0,,2605.0,1714.0,1305.0
175.5,2013-02-22,8004.0,,2503.0,1714.0,1125.0
175.0,2013-02-23,13976.0,,3155.0,1714.0,1957.0
175.5,2013-02-24,5577.0,,2387.0,1714.0,1038.0
177.5,2013-02-25,7317.0,,2446.0,1714.0,1030.0
177.5,2013-02-26,13604.0,,2853.0,1714.0,1471.0
175.5,2013-02-27,6638.0,,2321.0,1714.0,855.0
177.0,2013-02-28,10521.0,,2593.0,1714.0,1155.0
175.5,2013-03-01,5267.0,,2238.0,1714.0,755.0
176.0,2013-03-02,8132.0,,2657.0,1714.0,1421.0
,2013-03-03,11309.0,,2860.0,1714.0,1692.0
176.0,2013-03-04,9160.0,,2501.0,1714.0,1068.0
176.0,2013-03-05,7690.0,,2464.0,1714.0,1076.0
177.5,2013-03-06,7050.0,,2414.0,1714.0,1012.0
,2013-03-07,12157.0,,2813.0,1714.0,1520.0
,2013-03-08,14972.0,,2690.0,1714.0,1291.0
,2013-03-09,11135.0,,2534.0,1714.0,1093.0
,2013-03-10,10302.0,,2543.0,1714.0,1115.0
,2013-03-11,12879.0,,2669.0,1714.0,1241.0
,2013-03-12,11388.0,,2611.0,1714.0,1166.0
,2013-03-13,6079.0,,2506.0,1714.0,1187.0
,2013-03-14,10451.0,,2759.0,1714.0,1333.0
177.0,2013-03-15,7064.0,,2374.0,1714.0,941.0
176.5,2013-03-16,6769.0,,2443.0,1714.0,1072.0
178.5,2013-03-17,7258.0,,2530.0,1714.0,1226.0
177.5,2013-03-18,7499.0,,2365.0,1714.0,896.0
177.5,2013-03-19,5942.0,,2199.0,1714.0,681.0
177.0,2013-03-20,7318.0,,2338.0,1714.0,860.0
179.0,2013-03-21,6553.0,,2265.0,1714.0,764.0
178.5,2013-03-22,5860.0,,2330.0,1714.0,886.0
178.5,2013-03-23,9118.0,,2550.0,1714.0,1198.0
179.0,2013-03-24,2491.0,,2082.0,1714.0,583.0
178.0,2013-03-25,11086.0,,2651.0,1714.0,1308.0
179.5,2013-03-26,6171.0,,2288.0,1714.0,834.0
178.0,2013-03-27,6894.0,,2330.0,1714.0,882.0
178.0,2013-03-28,6680.0,,2302.0,1714.0,828.0
176.0,2013-03-29,6774.0,,2481.0,1714.0,1138.0
175.5,2013-03-30,11332.0,,2803.0,1714.0,1582.0
,2013-03-31,12817.0,,2915.0,1714.0,1623.0
178.0,2013-04-01,6400.0,,2238.0,1714.0,726.0
,2013-04-02,11800.0,,2732.0,1714.0,1303.0
177.0,2013-04-03,7189.0,,2288.0,1714.0,789.0
178.5,2013-04-04,12685.0,,2700.0,1714.0,1287.0
177.0,2013-04-05,8628.0,,2438.0,1714.0,999.0
179.0,2013-04-06,16332.0,,3032.0,1714.0,1735.0
180.5,2013-04-07,10123.0,,2558.0,1714.0,1185.0
180.0,2013-04-08,9805.0,,2533.0,1714.0,1047.0
177.5,2013-04-09,7966.0,,2423.0,1714.0,999.0
,2013-04-10,6636.0,,2293.0,1714.0,812.0
178.5,2013-04-11,6015.0,,2292.0,1714.0,821.0
179.5,2013-04-12,12182.0,,2694.0,1714.0,1301.0
178.5,2013-04-13,10574.0,,2624.0,1714.0,1192.0
180.0,2013-04-14,6789.0,,2521.0,1714.0,1217.0
178.5,2013-04-15,3649.0,,2114.0,1714.0,586.0
175.5,2013-04-16,5869.0,,2246.0,1714.0,753.0
174.0,2013-04-17,7215.0,,2355.0,1714.0,901.0
173.0,2013-04-18,6749.0,,2311.0,1714.0,852.0
173.5,2013-04-19,8645.0,,2418.0,1714.0,945.0
173.5,2013-04-20,12588.0,,2831.0,1714.0,1505.0
174.0,2013-04-21,9372.0,,2576.0,1714.0,1177.0
174.5,2013-04-22,5674.0,,2217.0,1714.0,721.0
175.0,2013-04-23,6507.0,,2265.0,1714.0,767.0
174.0,2013-04-24,10365.0,,2543.0,1714.0,1167.0
174.5,2013-04-25,6882.0,,2243.0,1714.0,721.0
175.0,2013-04-26,155.0,,1735.0,1714.0,34.0
174.5,2013-04-27,7902.0,,2473.0,1714.0,1088.0
176.5,2013-04-28,6285.0,,2342.0,1714.0,907.0
176.0,2013-04-29,379.0,,1747.0,1714.0,47.0
174.5,2013-04-30,0.0,,1714.0,1714.0,0.0
175.0,2013-05-01,0.0,,1714.0,1714.0,0.0
176.0,2013-05-02,0.0,,1714.0,1714.0,0.0
175.5,2013-05-03,0.0,,1714.0,1714.0,0.0
174.0,2013-05-04,0.0,,1714.0,1714.0,0.0
176.5,2013-05-05,0.0,,1714.0,1714.0,0.0
176.0,2013-05-06,0.0,,1714.0,1714.0,0.0
175.0,2013-05-07,0.0,,1714.0,1714.0,0.0
175.0,2013-05-08,0.0,,1714.0,1714.0,0.0
175.5,2013-05-09,0.0,,1714.0,1714.0,0.0
175.5,2013-05-10,0.0,,1714.0,1714.0,0.0
176.5,2013-05-11,0.0,,1714.0,1714.0,0.0
176.5,2013-05-12,0.0,,1714.0,1714.0,0.0
178.5,2013-05-13,0.0,,1714.0,1714.0,0.0
177.5,2013-05-14,0.0,,1714.0,1714.0,0.0
175.5,2013-05-15,0.0,,1714.0,1714.0,0.0
175.5,2013-05-16,0.0,,1714.0,1714.0,0.0
176.5,2013-05-17,67.0,,1780.0,1714.0,106.0
176.5,2013-05-18,10687.0,,2616.0,1714.0,1203.0
177.0,2013-05-19,9277.0,,2525.0,1714.0,1119.0
179.0,2013-05-20,6837.0,,2265.0,1714.0,790.0
,2013-05-21,5875.0,,2187.0,1714.0,655.0
177.0,2013-05-22,6405.0,,2215.0,1714.0,696.0
176.0,2013-05-23,11758.0,,2614.0,1714.0,1166.0
180.0,2013-05-24,9445.0,,2416.0,1714.0,961.0
178.5,2013-05-25,11970.0,,2670.0,1714.0,1278.0
180.5,2013-05-26,4771.0,,2204.0,1714.0,730.0
179.5,2013-05-27,5385.0,,2272.0,1714.0,829.0
179.5,2013-05-28,6587.0,,2291.0,1714.0,806.0
176.0,2013-05-29,13726.0,,2750.0,1714.0,1338.0
178.5,2013-05-30,5826.0,,2243.0,1714.0,747.0
178.5,2013-05-31,11282.0,,2636.0,1714.0,1200.0
180.5,2013-06-01,4988.0,,2181.0,1714.0,687.0
178.5,2013-06-02,6984.0,,2371.0,1714.0,956.0
177.5,2013-06-03,8927.0,,2414.0,1714.0,948.0
177.0,2013-06-04,17767.0,,3141.0,1714.0,1868.0
179.5,2013-06-05,7698.0,,2251.0,1714.0,718.0
180.5,2013-06-06,9154.0,,2458.0,1714.0,1022.0
179.0,2013-06-07,13461.0,,2789.0,1714.0,1382.0
178.5,2013-06-08,6508.0,,2313.0,1714.0,861.0
178.5,2013-06-09,9302.0,,2499.0,1714.0,1032.0
180.5,2013-06-10,6025.0,,2233.0,1714.0,731.0
179.5,2013-06-11,7724.0,,2316.0,1714.0,832.0
178.5,2013-06-12,6217.0,,2198.0,1714.0,650.0
178.5,2013-06-13,6900.0,,2260.0,1714.0,759.0
179.0,2013-06-14,10937.0,,2495.0,1714.0,1048.0
181.0,2013-06-15,9309.0,,2565.0,1714.0,1220.0
179.5,2013-06-16,8837.0,,2485.0,1714.0,1109.0
183.5,2013-06-17,8540.0,,2471.0,1714.0,1074.0
182.0,2013-06-18,10164.0,,2523.0,1714.0,1093.0
181.0,2013-06-19,9470.0,,2487.0,1714.0,1066.0
178.5,2013-06-20,12099.0,,2664.0,1714.0,1248.0
,2013-06-21,8413.0,,2343.0,1709.0,852.0
182.5,2013-06-22,6752.0,,2328.0,1709.0,894.0
,2013-06-23,10349.0,,2571.0,1709.0,1218.0
182.5,2013-06-24,9950.0,,2423.0,1709.0,970.0
181.5,2013-06-25,9321.0,,2387.0,1709.0,916.0
181.0,2013-06-26,7063.0,,2270.0,1709.0,785.0
182.5,2013-06-27,14677.0,,2828.0,1709.0,1454.0
181.0,2013-06-28,8089.0,,2327.0,1709.0,850.0
181.5,2013-06-29,11802.0,,2704.0,1709.0,1332.0
181.5,2013-06-30,6992.0,,2314.0,1709.0,810.0
181.0,2013-07-01,8331.0,,2336.0,1709.0,867.0
182.0,2013-07-02,6195.0,,2228.0,1709.0,732.0
181.5,2013-07-03,7359.0,,2310.0,1709.0,846.0
180.5,2013-07-04,8738.0,,2548.0,1709.0,1145.0
182.5,2013-07-05,7438.0,,2322.0,1709.0,876.0
,2013-07-06,11599.0,,2619.0,1709.0,1277.0
183.5,2013-07-07,6356.0,,2358.0,1709.0,976.0
182.0,2013-07-08,12092.0,,2684.0,1709.0,1268.0
,2013-07-09,11910.0,,2588.0,1709.0,1143.0
181.5,2013-07-10,11255.0,,2624.0,1709.0,1204.0
181.5,2013-07-11,8522.0,,2352.0,1709.0,889.0
182.0,2013-07-12,5372.0,,2142.0,1709.0,604.0
179.5,2013-07-13,6399.0,,2390.0,1709.0,1003.0
,2013-07-14,9392.0,,2483.0,1709.0,1114.0
182.0,2013-07-15,13003.0,,2692.0,1709.0,1273.0
181.0,2013-07-16,6792.0,,2218.0,1709.0,703.0
181.0,2013-07-17,5826.0,,2191.0,1709.0,689.0
181.0,2013-07-18,7593.0,,2270.0,1709.0,785.0
181.5,2013-07-19,6634.0,,2259.0,1709.0,764.0
183.5,2013-07-20,6303.0,,2354.0,1709.0,956.0
179.5,2013-07-21,14223.0,,2887.0,1709.0,1590.0
184.0,2013-07-22,12034.0,,2651.0,1709.0,667.0
181.5,2013-07-23,5939.0,,2207.0,1709.0,705.0
181.0,2013-07-24,9535.0,,2521.0,1709.0,972.0
178.5,2013-07-25,13896.0,,2892.0,1709.0,1421.0
180.0,2013-07-26,7110.0,,2376.0,1709.0,822.0
,2013-07-27,12866.0,,2926.0,1709.0,1525.0
,2013-07-28,13475.0,,2837.0,1709.0,1400.0
180.5,2013-07-29,5752.0,,2237.0,1709.0,629.0
180.0,2013-07-30,7769.0,,2409.0,1709.0,857.0
181.0,2013-07-31,7112.0,,2362.0,1709.0,800.0
179.5,2013-08-01,6239.0,,2269.0,1709.0,692.0
179.5,2013-08-02,8883.0,,2479.0,1709.0,940.0
,2013-08-03,11687.0,,2833.0,1709.0,1414.0
179.5,2013-08-04,11592.0,,2725.0,1709.0,1266.0
180.0,2013-08-05,8429.0,,2479.0,1709.0,960.0
179.5,2013-08-06,8878.0,,2474.0,1709.0,925.0
180.5,2013-08-07,7900.0,,2482.0,1709.0,971.0
179.5,2013-08-08,8990.0,,2485.0,1709.0,961.0
179.5,2013-08-09,8512.0,,2447.0,1709.0,927.0
177.5,2013-08-10,10522.0,,2724.0,1709.0,1271.0
178.5,2013-08-11,10165.0,,2622.0,1709.0,1128.0
179.5,2013-08-12,8917.0,,2504.0,1709.0,975.0
180.0,2013-08-13,7672.0,,2397.0,1709.0,851.0
180.0,2013-08-14,8824.0,,2490.0,1709.0,951.0
181.0,2013-08-15,7774.0,,2427.0,1709.0,910.0
179.0,2013-08-16,11952.0,,2805.0,1709.0,1325.0
178.5,2013-08-17,12206.0,,2876.0,1709.0,1492.0
176.5,2013-08-18,12219.0,,2832.0,1709.0,1446.0
174.0,2013-08-19,11011.0,,2780.0,1709.0,1338.0
176.0,2013-08-20,8679.0,,2468.0,1709.0,909.0
175.0,2013-08-21,5926.0,,2345.0,1709.0,797.0
174.5,2013-08-22,14477.0,,2944.0,1709.0,1480.0
176.0,2013-08-23,9068.0,,2553.0,1709.0,1030.0
176.5,2013-08-24,10397.0,,2680.0,1709.0,1194.0
177.0,2013-08-25,9070.0,,2562.0,1709.0,1044.0
178.5,2013-08-26,8131.0,,2419.0,1709.0,861.0
177.5,2013-08-27,6929.0,,2310.0,1709.0,746.0
174.5,2013-08-28,12673.0,,2798.0,1709.0,1307.0
176.5,2013-08-29,8203.0,,2408.0,1709.0,867.0
176.0,2013-08-30,13579.0,,2886.0,1709.0,1403.0
175.5,2013-08-31,8346.0,,2520.0,1709.0,997.0
178.5,2013-09-01,4537.0,,2197.0,1709.0,631.0
177.5,2013-09-02,9577.0,,2553.0,1709.0,1011.0
176.0,2013-09-03,13185.0,,2839.0,1709.0,1334.0
176.5,2013-09-04,7319.0,,2371.0,1709.0,778.0
175.5,2013-09-05,13129.0,,2822.0,1709.0,1332.0
176.5,2013-09-06,9764.0,,2616.0,1709.0,1130.0
177.5,2013-09-07,5533.0,,2260.0,1709.0,716.0
176.5,2013-09-08,8960.0,,2595.0,1709.0,1098.0
175.5,2013-09-09,8977.0,,2505.0,1709.0,1000.0
175.0,2013-09-10,6502.0,,2301.0,1709.0,703.0
176.0,2013-09-11,7745.0,,2392.0,1709.0,832.0
177.5,2013-09-12,5929.0,,2235.0,1709.0,647.0
,2013-09-13,7363.0,,2405.0,1709.0,848.0
177.0,2013-09-14,9860.0,,2583.0,1709.0,1056.0
178.0,2013-09-15,6385.0,,2348.0,1709.0,758.0
176.5,2013-09-16,8673.0,,2454.0,1709.0,898.0
173.5,2013-09-17,11547.0,,2680.0,1709.0,1152.0
176.5,2013-09-18,13012.0,,2782.0,1709.0,1316.0
178.5,2013-09-19,7814.0,,2453.0,1709.0,961.0
178.0,2013-09-20,6128.0,,2309.0,1709.0,732.0
178.0,2013-09-21,8992.0,,2560.0,1709.0,1029.0
177.0,2013-09-22,10605.0,,2645.0,1709.0,1154.0
175.5,2013-09-23,12803.0,,2783.0,1709.0,1252.0
176.0,2013-09-24,9211.0,,2490.0,1709.0,956.0
177.5,2013-09-25,8844.0,,2470.0,1709.0,956.0
177.5,2013-09-26,8821.0,,2475.0,1709.0,924.0
175.0,2013-09-27,15904.0,,3033.0,1709.0,1584.0
176.0,2013-09-28,9723.0,,2590.0,1709.0,1058.0
176.5,2013-09-29,11898.0,,2696.0,1709.0,1196.0
178.0,2013-09-30,5303.0,,2252.0,1709.0,652.0
176.5,2013-10-01,13045.0,,2860.0,1709.0,1384.0
178.0,2013-10-02,7986.0,,2393.0,1709.0,835.0
179.0,2013-10-03,7733.0,,2429.0,1709.0,884.0
180.0,2013-10-04,10033.0,,2577.0,1709.0,1034.0
178.5,2013-10-05,10090.0,,2658.0,1709.0,1164.0
178.0,2013-10-06,7979.0,,2456.0,1709.0,910.0
179.5,2013-10-07,8006.0,,2399.0,1709.0,848.0
179.0,2013-10-08,10036.0,,2595.0,1698.0,1095.0
178.5,2013-10-09,7942.0,,2407.0,1694.0,858.0
178.0,2013-10-10,8325.0,,2393.0,1692.0,851.0
181.0,2013-10-11,7808.0,,2450.0,1691.0,933.0
181.0,2013-10-12,12762.0,,2879.0,1690.0,1509.0
177.0,2013-10-13,9212.0,,2569.0,1689.0,1038.0
178.5,2013-10-14,7789.0,,2391.0,1689.0,850.0
180.0,2013-10-15,7948.0,,2355.0,1689.0,806.0
181.0,2013-10-16,7232.0,,2359.0,1689.0,851.0
180.0,2013-10-17,5966.0,,2174.0,1688.0,606.0
180.0,2013-10-18,9624.0,,2532.0,1688.0,1050.0
178.5,2013-10-19,9985.0,,2607.0,1688.0,1144.0
179.5,2013-10-20,12152.0,,2706.0,1688.0,1229.0
180.5,2013-10-21,12993.0,,2779.0,1688.0,1294.0
180.0,2013-10-22,10311.0,,2626.0,1688.0,1146.0
180.5,2013-10-23,14392.0,,2895.0,1688.0,1438.0
179.5,2013-10-24,11307.0,,2649.0,1687.0,1124.0
179.5,2013-10-25,12932.0,,2771.0,1687.0,1284.0
182.0,2013-10-26,9917.0,,2689.0,1687.0,1272.0
180.0,2013-10-27,13008.0,,2815.0,1687.0,1382.0
183.0,2013-10-28,13854.0,,2860.0,1687.0,1392.0
180.5,2013-10-29,13298.0,,2791.0,1687.0,1307.0
179.0,2013-10-30,13912.0,,2874.0,1687.0,1392.0
180.0,2013-10-31,11849.0,,2722.0,1687.0,1236.0
179.5,2013-11-01,13482.0,,2806.0,1687.0,1331.0
179.5,2013-11-02,14390.0,,2926.0,1687.0,1517.0
180.0,2013-11-03,12419.0,,2910.0,1687.0,754.0
179.5,2013-11-04,14382.0,,2895.0,1687.0,1412.0
181.0,2013-11-05,12746.0,,2757.0,1687.0,1265.0
179.0,2013-11-06,15179.0,,2999.0,1687.0,1578.0
181.0,2013-11-07,9334.0,,2530.0,1687.0,1053.0
180.0,2013-11-08,15798.0,,2986.0,1687.0,1557.0
180.5,2013-11-09,14026.0,,2907.0,1687.0,1494.0
180.0,2013-11-10,12599.0,,2772.0,1687.0,1315.0
181.0,2013-11-11,8528.0,,2411.0,1687.0,880.0
179.5,2013-11-12,13775.0,,2826.0,1687.0,1361.0
181.0,2013-11-13,8006.0,,2443.0,1687.0,942.0
180.0,2013-11-14,14349.0,,2864.0,1687.0,1405.0
178.5,2013-11-15,14113.0,,2868.0,1687.0,1418.0
179.5,2013-11-16,9049.0,,2549.0,1687.0,1034.0
179.5,2013-11-17,14509.0,,2903.0,1687.0,1497.0
181.5,2013-11-18,9288.0,,2459.0,1687.0,943.0
181.5,2013-11-19,8578.0,,2465.0,1687.0,966.0
178.5,2013-11-20,13967.0,,2855.0,1687.0,1403.0
180.0,2013-11-21,7165.0,,2357.0,1687.0,827.0
181.0,2013-11-22,6485.0,,2263.0,1687.0,691.0
179.0,2013-11-23,10049.0,,2608.0,1687.0,1126.0
179.0,2013-11-24,8431.0,,2453.0,1687.0,920.0
180.5,2013-11-25,9086.0,,2480.0,1687.0,966.0
181.5,2013-11-26,7971.0,,2424.0,1687.0,928.0
178.0,2013-11-27,11447.0,,2815.0,1687.0,1396.0
180.0,2013-11-28,3206.0,,2148.0,1687.0,610.0
181.0,2013-11-29,4814.0,,2293.0,1687.0,787.0
,2013-11-30,5974.0,,2366.0,1687.0,914.0
,2013-12-01,5950.0,,2321.0,1687.0,812.0
179.5,2013-12-02,7236.0,,2265.0,1687.0,686.0
179.5,2013-12-03,9480.0,,2516.0,1687.0,1028.0
179.5,2013-12-04,6734.0,,2315.0,1687.0,774.0
178.0,2013-12-05,7033.0,,2358.0,1687.0,826.0
178.0,2013-12-06,9939.0,,2556.0,1687.0,1063.0
180.5,2013-12-07,11909.0,,2771.0,1687.0,1348.0
179.5,2013-12-08,7819.0,,2441.0,1687.0,932.0
177.0,2013-12-09,10472.0,,2609.0,1687.0,1094.0
179.0,2013-12-10,8500.0,,2468.0,1687.0,968.0
180.5,2013-12-11,7544.0,,2362.0,1687.0,820.0
180.5,2013-12-12,8011.0,,2401.0,1687.0,872.0
179.5,2013-12-13,10512.0,,2588.0,1687.0,1055.0
178.0,2013-12-14,9444.0,,2553.0,1687.0,1056.0
178.0,2013-12-15,9695.0,,2583.0,1687.0,1114.0
178.5,2013-12-16,10417.0,,2589.0,1687.0,1119.0
178.0,2013-12-17,14085.0,,2885.0,1687.0,1456.0
179.5,2013-12-18,8020.0,,2402.0,1687.0,896.0
177.5,2013-12-19,16946.0,,3092.0,1687.0,1712.0
180.0,2013-12-20,10935.0,,2668.0,1687.0,1225.0
177.0,2013-12-21,7014.0,,2331.0,1687.0,782.0
177.5,2013-12-22,8068.0,,2461.0,1687.0,968.0
178.5,2013-12-23,8308.0,,2390.0,1687.0,851.0
180.5,2013-12-24,4086.0,,2114.0,1687.0,540.0
181.0,2013-12-25,2315.0,,2013.0,1687.0,449.0
179.0,2013-12-26,15569.0,,2916.0,1686.0,1463.0
180.0,2013-12-27,9570.0,,2492.0,1687.0,981.0
178.5,2013-12-28,11158.0,,2645.0,1687.0,1215.0
177.5,2013-12-29,9190.0,,2518.0,1686.0,1038.0
181.5,2013-12-30,8541.0,,2400.0,1687.0,854.0
182.0,2013-12-31,9991.0,,2518.0,1687.0,1008.0
182.0,2014-01-01,3011.0,,2052.0,1687.0,485.0
180.5,2014-01-02,9740.0,,2578.0,1687.0,1119.0
180.5,2014-01-03,14758.0,,2938.0,1687.0,1510.0
179.5,2014-01-04,12664.0,,2839.0,1687.0,1427.0
181.5,2014-01-05,2970.0,,2081.0,1687.0,521.0
181.5,2014-01-06,6141.0,,2266.0,1687.0,714.0
179.0,2014-01-07,8405.0,,2478.0,1687.0,1004.0
178.5,2014-01-08,16096.0,,3044.0,1687.0,1657.0
178.0,2014-01-09,12358.0,,2759.0,1687.0,1289.0
181.0,2014-01-10,8896.0,,2476.0,1687.0,977.0
179.5,2014-01-11,15012.0,,3039.0,1687.0,1681.0
182.0,2014-01-12,7893.0,,2435.0,1687.0,966.0
180.0,2014-01-13,7304.0,,2401.0,1687.0,887.0
181.5,2014-01-14,6331.0,,2345.0,1687.0,839.0
181.5,2014-01-15,8564.0,,2461.0,1687.0,955.0
181.5,2014-01-16,8754.0,,2485.0,1687.0,1008.0
181.0,2014-01-17,3877.0,,2180.0,1686.0,616.0
181.0,2014-01-18,10773.0,,2736.0,1687.0,1318.0
179.5,2014-01-19,8307.0,,2482.0,1687.0,959.0
180.5,2014-01-20,7635.0,,2421.0,1687.0,938.0
181.0,2014-01-21,7047.0,,2380.0,1687.0,869.0
180.0,2014-01-22,5886.0,,2330.0,1686.0,842.0
179.5,2014-01-23,8250.0,,2493.0,1687.0,1050.0
179.5,2014-01-24,7878.0,,2501.0,1687.0,1044.0
180.0,2014-01-25,5954.0,,2296.0,1687.0,813.0
178.5,2014-01-26,12589.0,,2753.0,1687.0,1302.0
179.0,2014-01-27,6863.0,,2437.0,1686.0,976.0
178.5,2014-01-28,5938.0,,2366.0,1687.0,838.0
179.5,2014-01-29,6241.0,,2382.0,1687.0,856.0
179.5,2014-01-30,10300.0,,2651.0,1687.0,1198.0
,2014-01-31,8451.0,,2490.0,1687.0,1011.0
177.5,2014-02-01,10160.0,,2577.0,1687.0,1063.0
177.5,2014-02-02,16803.0,,3050.0,1686.0,1691.0
180.5,2014-02-03,7283.0,,2488.0,1687.0,1039.0
,2014-02-04,6307.0,,2337.0,1687.0,804.0
178.0,2014-02-05,5513.0,,2252.0,1687.0,692.0
178.5,2014-02-06,7842.0,,2466.0,1687.0,990.0
178.5,2014-02-07,10114.0,,2731.0,1687.0,1342.0
176.5,2014-02-08,14292.0,,2867.0,1687.0,1450.0
176.5,2014-02-09,9200.0,,2520.0,1686.0,1019.0
179.5,2014-02-10,7209.0,,2448.0,1687.0,955.0
179.5,2014-02-11,6955.0,,2382.0,1687.0,882.0
179.5,2014-02-12,8301.0,,2490.0,1687.0,1020.0
179.5,2014-02-13,8217.0,,2491.0,1687.0,997.0
177.5,2014-02-14,7897.0,,2456.0,1687.0,982.0
174.5,2014-02-15,9498.0,,2504.0,1687.0,977.0
175.5,2014-02-16,10753.0,,2637.0,1686.0,1179.0
,2014-02-17,6088.0,,2356.0,1688.0,845.0
177.5,2014-02-18,8065.0,,2400.0,1687.0,852.0
176.0,2014-02-19,7151.0,,2355.0,1687.0,806.0
177.5,2014-02-20,9922.0,,2611.0,1687.0,1156.0
178.0,2014-02-21,8878.0,,2618.0,1687.0,1190.0
178.5,2014-02-22,6240.0,,2328.0,1687.0,841.0
176.5,2014-02-23,12118.0,,2713.0,1687.0,1260.0
178.0,2014-02-24,5757.0,,2353.0,1686.0,844.0
176.5,2014-02-25,8444.0,,2486.0,1688.0,964.0
175.5,2014-02-26,6181.0,,2348.0,1688.0,823.0
176.5,2014-02-27,7199.0,,2403.0,1687.0,896.0
176.0,2014-02-28,7332.0,,2420.0,1687.0,896.0
175.5,2014-03-01,656.0,,1801.0,1687.0,129.0
178.0,2014-03-02,2562.0,,1994.0,1687.0,382.0
177.0,2014-03-03,7814.0,,2478.0,1687.0,984.0
177.5,2014-03-04,10212.0,,2620.0,1687.0,1177.0
178.5,2014-03-05,7920.0,,2445.0,1687.0,967.0
178.0,2014-03-06,9515.0,,2568.0,1686.0,1096.0
177.0,2014-03-07,7777.0,,2461.0,1688.0,977.0
175.5,2014-03-08,10712.0,,2635.0,1688.0,1149.0
175.5,2014-03-09,12207.0,,2729.0,1687.0,1271.0
177.0,2014-03-10,7885.0,,2543.0,1687.0,1128.0
176.5,2014-03-11,10213.0,,2649.0,1687.0,1207.0
175.0,2014-03-12,11854.0,,2776.0,1687.0,1295.0
176.5,2014-03-13,10333.0,,2669.0,1687.0,1224.0
177.5,2014-03-14,6840.0,,2462.0,1687.0,954.0
177.5,2014-03-15,12376.0,,2781.0,1687.0,1339.0
176.5,2014-03-16,10369.0,,2641.0,1686.0,1184.0
179.0,2014-03-17,6171.0,,2324.0,1686.0,774.0
178.0,2014-03-18,6395.0,,2367.0,1688.0,836.0
177.5,2014-03-19,6461.0,,2325.0,1688.0,740.0
177.5,2014-03-20,8443.0,,2494.0,1688.0,977.0
177.0,2014-03-21,11596.0,,2734.0,1687.0,1296.0
176.5,2014-03-22,9771.0,,2587.0,1687.0,1088.0
176.0,2014-03-23,10942.0,,2661.0,1687.0,1191.0
